Titel,Token,Sentiment-Score
An Open Letter to Donald Trump: You Lost My Vote When You ...,line,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,was,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,showed,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,me,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,how,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,little,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,care,2.2
An Open Letter to Donald Trump: You Lost My Vote When You ...,about,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,american,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,workers,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,refused,-1.2
An Open Letter to Donald Trump: You Lost My Vote When You ...,stand,0.0
An Open Letter to Donald Trump: You Lost My Vote When You ...,with,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",in,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",response,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",to,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",oversight,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",board,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",",",0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",trump,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",suspended,-2.1
"In Response to Oversight Board, Trump Suspended for Two Years ...",for,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",two,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",years,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",.,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",jun,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",4,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",2021,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",last,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",month,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",the,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",upheld,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",facebook's,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",suspension,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",of,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",former,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",us,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",president,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",donald,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",trump's,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",facebook,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",and,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",instagram,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",accounts,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",following,0.0
"In Response to Oversight Board, Trump Suspended for Two Years ...",his,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,president,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,donald,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,j,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,.,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,trump's,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,call,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,with,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,vladimir,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,putin,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,-,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,u,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,s,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,mar,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,18,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,",",0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,2025,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,today,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,trump,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,and,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,spoke,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,about,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,the,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,need,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,for,0.0
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,peace,2.5
President Donald J. Trump's Call with President Vladimir Putin - U.S. ...,a,0.0
Donald Trump Administration | Foreign Affairs,donald,0.0
Donald Trump Administration | Foreign Affairs,trump,0.0
Donald Trump Administration | Foreign Affairs,administration,0.0
Donald Trump Administration | Foreign Affairs,foreign,0.0
Donald Trump Administration | Foreign Affairs,affairs,0.0
Donald Trump Administration | Foreign Affairs,explore,0.0
Donald Trump Administration | Foreign Affairs,affairs',0.0
Donald Trump Administration | Foreign Affairs,coverage,0.0
Donald Trump Administration | Foreign Affairs,of,0.0
Donald Trump Administration | Foreign Affairs,the,0.0
Donald Trump Administration | Foreign Affairs,",",0.0
Donald Trump Administration | Foreign Affairs,including,0.0
Donald Trump Administration | Foreign Affairs,trump's,0.0
Donald Trump Administration | Foreign Affairs,approach,0.0
Donald Trump Administration | Foreign Affairs,to,0.0
Donald Trump Administration | Foreign Affairs,economic,0.0
Donald Trump Administration | Foreign Affairs,policy,0.0
Donald Trump Administration | Foreign Affairs,elections,0.0
Donald Trump Administration | Foreign Affairs,immigration,0.0
Donald Trump Administration | Foreign Affairs,and,0.0
Donald Trump Administration | Foreign Affairs,.,0.0
"Donald Trump - Latest News, Updates and Analysis",donald,0.0
"Donald Trump - Latest News, Updates and Analysis",trump,0.0
"Donald Trump - Latest News, Updates and Analysis",-,0.0
"Donald Trump - Latest News, Updates and Analysis",latest,0.0
"Donald Trump - Latest News, Updates and Analysis",news,0.0
"Donald Trump - Latest News, Updates and Analysis",",",0.0
"Donald Trump - Latest News, Updates and Analysis",updates,0.0
"Donald Trump - Latest News, Updates and Analysis",and,0.0
"Donald Trump - Latest News, Updates and Analysis",analysis,0.0
"Donald Trump - Latest News, Updates and Analysis",federal,0.0
"Donald Trump - Latest News, Updates and Analysis",programs,0.0
"Donald Trump - Latest News, Updates and Analysis",offer,0.0
"Donald Trump - Latest News, Updates and Analysis",financial,0.0
"Donald Trump - Latest News, Updates and Analysis",aid,0.0
"Donald Trump - Latest News, Updates and Analysis",counseling,0.0
"Donald Trump - Latest News, Updates and Analysis",to,0.0
"Donald Trump - Latest News, Updates and Analysis",low,-1.1
"Donald Trump - Latest News, Updates and Analysis",income,0.0
"Donald Trump - Latest News, Updates and Analysis",first,0.0
"Donald Trump - Latest News, Updates and Analysis",generation,0.0
"Donald Trump - Latest News, Updates and Analysis",college,0.0
"Donald Trump - Latest News, Updates and Analysis",students,0.0
"Donald Trump - Latest News, Updates and Analysis",.,0.0
"Donald Trump - Latest News, Updates and Analysis",california,0.0
"Donald Trump - Latest News, Updates and Analysis",was,0.0
"Donald Trump - Latest News, Updates and Analysis",allowed,0.0
"Donald Trump - Latest News, Updates and Analysis",include,0.0
"Donald Trump - Latest News, Updates and Analysis",without,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",the,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",pe,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",",",0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",ople,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",of,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",state,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",new,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",york,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",donald,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",j,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",.,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",trump,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",jan,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",3,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",2025,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",decision,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",and,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",order,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",defendant's,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",motion,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",to,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",dismiss,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",indictment,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",vacate,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",jury's,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",verdict,0.6
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",pursuant,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",cpl,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",ss,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",210,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",20,0.0
"THE PE,OPLE OF THE STATE OF NEW YORK DONALD J. TRUMP ...",(,0.0
"Donald Trump: news, videos, reports and analysis - France 24",donald,0.0
"Donald Trump: news, videos, reports and analysis - France 24",trump,0.0
"Donald Trump: news, videos, reports and analysis - France 24",:,0.0
"Donald Trump: news, videos, reports and analysis - France 24",news,0.0
"Donald Trump: news, videos, reports and analysis - France 24",",",0.0
"Donald Trump: news, videos, reports and analysis - France 24",videos,0.0
"Donald Trump: news, videos, reports and analysis - France 24",reports,0.0
"Donald Trump: news, videos, reports and analysis - France 24",and,0.0
"Donald Trump: news, videos, reports and analysis - France 24",analysis,0.0
"Donald Trump: news, videos, reports and analysis - France 24",-,0.0
"Donald Trump: news, videos, reports and analysis - France 24",france,0.0
"Donald Trump: news, videos, reports and analysis - France 24",24,0.0
"Donald Trump: news, videos, reports and analysis - France 24",musk,0.0
"Donald Trump: news, videos, reports and analysis - France 24",to,0.0
"Donald Trump: news, videos, reports and analysis - France 24",reduce,0.0
"Donald Trump: news, videos, reports and analysis - France 24",role,0.0
"Donald Trump: news, videos, reports and analysis - France 24",with,0.0
"Donald Trump: news, videos, reports and analysis - France 24",administration,0.0
"Donald Trump: news, videos, reports and analysis - France 24",as,0.0
"Donald Trump: news, videos, reports and analysis - France 24",tesla,0.0
"Donald Trump: news, videos, reports and analysis - France 24",profits,1.9
"Donald Trump: news, videos, reports and analysis - France 24",plunge,0.0
"Donald Trump: news, videos, reports and analysis - France 24","""",0.0
"Donald Trump: news, videos, reports and analysis - France 24",loyalty,2.5
"Donald Trump: news, videos, reports and analysis - France 24",is,0.0
"Donald Trump: news, videos, reports and analysis - France 24",more,0.0
"Donald Trump: news, videos, reports and analysis - France 24",important,0.8
"Donald Trump: news, videos, reports and analysis - France 24",than,0.0
"Donald Trump: news, videos, reports and analysis - France 24",the,0.0
"Donald Trump: news, videos, reports and analysis - France 24",security,1.4
"Donald Trump: news, videos, reports and analysis - France 24",of,0.0
"Donald Trump: news, videos, reports and analysis - France 24",united,1.8
"Donald Trump: news, videos, reports and analysis - France 24",.,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",donald,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",trump,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",news,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",",",0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",articles,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",latest,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",updates,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",former,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",president,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",.,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",served,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",as,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",the,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",45,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",th,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",of,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",united,1.8
"Donald Trump News, Articles & Latest Updates | Former President ...",states,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",and,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",in,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",2024,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",was,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",re,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",-,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",elected,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",to,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",become,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",47,0.0
"Donald Trump News, Articles & Latest Updates | Former President ...",nation,0.0
The history of Donald Trump's sexual assault allegations,the,0.0
The history of Donald Trump's sexual assault allegations,history,0.0
The history of Donald Trump's sexual assault allegations,of,0.0
The history of Donald Trump's sexual assault allegations,donald,0.0
The history of Donald Trump's sexual assault allegations,trump's,0.0
The history of Donald Trump's sexual assault allegations,sexual,0.0
The history of Donald Trump's sexual assault allegations,assault,-2.8
The history of Donald Trump's sexual assault allegations,allegations,0.0
The history of Donald Trump's sexual assault allegations,oct,0.0
The history of Donald Trump's sexual assault allegations,26,0.0
The history of Donald Trump's sexual assault allegations,",",0.0
The history of Donald Trump's sexual assault allegations,2023,0.0
The history of Donald Trump's sexual assault allegations,.,0.0
The history of Donald Trump's sexual assault allegations,several,0.0
The history of Donald Trump's sexual assault allegations,women,0.0
The history of Donald Trump's sexual assault allegations,have,0.0
The history of Donald Trump's sexual assault allegations,described,0.0
The history of Donald Trump's sexual assault allegations,trump,0.0
The history of Donald Trump's sexual assault allegations,forcibly,0.0
The history of Donald Trump's sexual assault allegations,reaching,0.8
The history of Donald Trump's sexual assault allegations,under,0.0
The history of Donald Trump's sexual assault allegations,their,0.0
The history of Donald Trump's sexual assault allegations,skirts,0.0
The history of Donald Trump's sexual assault allegations,others,0.0
The history of Donald Trump's sexual assault allegations,said,0.0
The history of Donald Trump's sexual assault allegations,he,0.0
The history of Donald Trump's sexual assault allegations,kissed,1.6
The history of Donald Trump's sexual assault allegations,them,0.0
The history of Donald Trump's sexual assault allegations,without,0.0
The history of Donald Trump's sexual assault allegations,consent,0.9
The history of Donald Trump's sexual assault allegations,and,0.0
The history of Donald Trump's sexual assault allegations,a,0.0
The history of Donald Trump's sexual assault allegations,handful,0.0
The history of Donald Trump's sexual assault allegations,beauty,2.8
Remarks by President Trump to the 72nd Session of the United ...,remarks,0.0
Remarks by President Trump to the 72nd Session of the United ...,by,0.0
Remarks by President Trump to the 72nd Session of the United ...,president,0.0
Remarks by President Trump to the 72nd Session of the United ...,trump,0.0
Remarks by President Trump to the 72nd Session of the United ...,to,0.0
Remarks by President Trump to the 72nd Session of the United ...,the,0.0
Remarks by President Trump to the 72nd Session of the United ...,72,0.0
Remarks by President Trump to the 72nd Session of the United ...,nd,0.0
Remarks by President Trump to the 72nd Session of the United ...,session,0.0
Remarks by President Trump to the 72nd Session of the United ...,of,0.0
Remarks by President Trump to the 72nd Session of the United ...,united,1.8
Remarks by President Trump to the 72nd Session of the United ...,.,0.0
Remarks by President Trump to the 72nd Session of the United ...,sep,0.0
Remarks by President Trump to the 72nd Session of the United ...,18,0.0
Remarks by President Trump to the 72nd Session of the United ...,",",0.0
Remarks by President Trump to the 72nd Session of the United ...,2017,0.0
Remarks by President Trump to the 72nd Session of the United ...,states,0.0
Remarks by President Trump to the 72nd Session of the United ...,donald,0.0
Remarks by President Trump to the 72nd Session of the United ...,speaks,0.0
Remarks by President Trump to the 72nd Session of the United ...,during,0.0
Remarks by President Trump to the 72nd Session of the United ...,nations,0.0
Remarks by President Trump to the 72nd Session of the United ...,general,0.0
Remarks by President Trump to the 72nd Session of the United ...,assembly,0.0
Remarks by President Trump to the 72nd Session of the United ...,at,0.0
Remarks by President Trump to the 72nd Session of the United ...,un,0.0
Remarks by President Trump to the 72nd Session of the United ...,headquarters,0.0
Remarks by President Trump to the 72nd Session of the United ...,tuesday,0.0
Remarks by President Trump to the 72nd Session of the United ...,sept,0.0
Remarks by President Trump to the 72nd Session of the United ...,19,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,people,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,v,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,donald,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,j,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,.,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,trump,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,(,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,criminal,-2.4
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,),0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,nycourts,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,gov,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,audio,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,of,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,sentencing,-0.6
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,",",0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,jan,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,10,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,2025,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,provided,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,by,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,abc,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,news,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,pool,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,decision,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,order,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,06,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,people's,0.0
People v Donald J. Trump (Criminal) | NYCOURTS.GOV,filing,0.0
23-939 Trump v. United States (07/01/2024),23,0.0
23-939 Trump v. United States (07/01/2024),-,0.0
23-939 Trump v. United States (07/01/2024),939,0.0
23-939 Trump v. United States (07/01/2024),trump,0.0
23-939 Trump v. United States (07/01/2024),v,0.0
23-939 Trump v. United States (07/01/2024),.,0.0
23-939 Trump v. United States (07/01/2024),united,1.8
23-939 Trump v. United States (07/01/2024),states,0.0
23-939 Trump v. United States (07/01/2024),(,0.0
23-939 Trump v. United States (07/01/2024),07,0.0
23-939 Trump v. United States (07/01/2024),/,0.0
23-939 Trump v. United States (07/01/2024),01,0.0
23-939 Trump v. United States (07/01/2024),2024,0.0
23-939 Trump v. United States (07/01/2024),),0.0
23-939 Trump v. United States (07/01/2024),jul,0.0
23-939 Trump v. United States (07/01/2024),1,0.0
23-939 Trump v. United States (07/01/2024),",",0.0
23-939 Trump v. United States (07/01/2024),moved,0.0
23-939 Trump v. United States (07/01/2024),to,0.0
23-939 Trump v. United States (07/01/2024),dismiss,0.0
23-939 Trump v. United States (07/01/2024),the,0.0
23-939 Trump v. United States (07/01/2024),indictment,0.0
23-939 Trump v. United States (07/01/2024),based,0.0
23-939 Trump v. United States (07/01/2024),on,0.0
23-939 Trump v. United States (07/01/2024),presidential,0.0
23-939 Trump v. United States (07/01/2024),immunity,0.0
23-939 Trump v. United States (07/01/2024),arguing,-2.0
23-939 Trump v. United States (07/01/2024),that,0.0
23-939 Trump v. United States (07/01/2024),a,0.0
23-939 Trump v. United States (07/01/2024),president,0.0
23-939 Trump v. United States (07/01/2024),has,0.0
23-939 Trump v. United States (07/01/2024),absolute,0.0
23-939 Trump v. United States (07/01/2024),from,0.0
23-939 Trump v. United States (07/01/2024),criminal,-2.4
23-939 Trump v. United States (07/01/2024),prosecution,-2.2
President Donald J. Trump (@POTUS) / X,president,0.0
President Donald J. Trump (@POTUS) / X,donald,0.0
President Donald J. Trump (@POTUS) / X,j,0.0
President Donald J. Trump (@POTUS) / X,.,0.0
President Donald J. Trump (@POTUS) / X,trump,0.0
President Donald J. Trump (@POTUS) / X,(,0.0
President Donald J. Trump (@POTUS) / X,potus,0.0
President Donald J. Trump (@POTUS) / X,),0.0
President Donald J. Trump (@POTUS) / X,/,0.0
President Donald J. Trump (@POTUS) / X,x,0.0
President Donald J. Trump (@POTUS) / X,posty,0.0
President Donald J. Trump (@POTUS) / X,uživatele,0.0
President Donald J. Trump (@POTUS) / X,20,0.0
President Donald J. Trump (@POTUS) / X,1,0.0
President Donald J. Trump (@POTUS) / X,america,0.0
President Donald J. Trump (@POTUS) / X,is,0.0
President Donald J. Trump (@POTUS) / X,back,0.0
President Donald J. Trump (@POTUS) / X,every,0.0
President Donald J. Trump (@POTUS) / X,single,0.0
President Donald J. Trump (@POTUS) / X,day,0.0
President Donald J. Trump (@POTUS) / X,i,0.0
President Donald J. Trump (@POTUS) / X,will,0.0
President Donald J. Trump (@POTUS) / X,be,0.0
President Donald J. Trump (@POTUS) / X,fighting,-1.5
President Donald J. Trump (@POTUS) / X,for,0.0
President Donald J. Trump (@POTUS) / X,you,0.0
President Donald J. Trump (@POTUS) / X,with,0.0
President Donald J. Trump (@POTUS) / X,breath,0.0
President Donald J. Trump (@POTUS) / X,in,0.0
President Donald J. Trump (@POTUS) / X,my,0.0
President Donald J. Trump (@POTUS) / X,body,0.0
President Donald J. Trump (@POTUS) / X,not,0.0
President Donald J. Trump (@POTUS) / X,rest,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",donald,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",trump,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",:,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",breaking,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",news,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",",",0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",photos,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",video,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",of,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",the,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",president,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",.,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",usa,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",today,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",and,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",analysis,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",45,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",th,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",47,0.0
"Donald Trump: Breaking news, photos, video of the President of the ...",united,1.8
"Donald Trump: Breaking news, photos, video of the President of the ...",states,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,task,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,force,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,on,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,the,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,attempted,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,assassination,-2.9
Task Force on the Attempted Assassination of Donald J. Trump |,of,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,donald,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,j,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,.,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,trump,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,goal,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,is,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,to,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,understand,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,what,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,went,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,wrong,-2.1
Task Force on the Attempted Assassination of Donald J. Trump |,day,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,",",0.0
Task Force on the Attempted Assassination of Donald J. Trump |,ensure,1.6
Task Force on the Attempted Assassination of Donald J. Trump |,accountability,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,and,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,prevent,0.1
Task Force on the Attempted Assassination of Donald J. Trump |,such,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,an,0.0
Task Force on the Attempted Assassination of Donald J. Trump |,agency,0.0
President Donald J. Trump Approves Emergency Declaration for ...,president,0.0
President Donald J. Trump Approves Emergency Declaration for ...,donald,0.0
President Donald J. Trump Approves Emergency Declaration for ...,j,0.0
President Donald J. Trump Approves Emergency Declaration for ...,.,0.0
President Donald J. Trump Approves Emergency Declaration for ...,trump,0.0
President Donald J. Trump Approves Emergency Declaration for ...,approves,1.7
President Donald J. Trump Approves Emergency Declaration for ...,emergency,-1.6
President Donald J. Trump Approves Emergency Declaration for ...,declaration,0.0
President Donald J. Trump Approves Emergency Declaration for ...,for,0.0
President Donald J. Trump Approves Emergency Declaration for ...,feb,0.0
President Donald J. Trump Approves Emergency Declaration for ...,16,0.0
President Donald J. Trump Approves Emergency Declaration for ...,",",0.0
President Donald J. Trump Approves Emergency Declaration for ...,2025,0.0
President Donald J. Trump Approves Emergency Declaration for ...,the,0.0
President Donald J. Trump Approves Emergency Declaration for ...,president's,0.0
President Donald J. Trump Approves Emergency Declaration for ...,action,0.0
President Donald J. Trump Approves Emergency Declaration for ...,authorizes,0.0
President Donald J. Trump Approves Emergency Declaration for ...,fema,0.0
President Donald J. Trump Approves Emergency Declaration for ...,to,0.0
President Donald J. Trump Approves Emergency Declaration for ...,coordinate,0.0
President Donald J. Trump Approves Emergency Declaration for ...,all,0.0
President Donald J. Trump Approves Emergency Declaration for ...,disaster,-3.1
President Donald J. Trump Approves Emergency Declaration for ...,relief,2.1
